hash_module_type,buffer_type,scheduler_type,num_ports,global_voq_size,shared_memory_size,axis_data_width,clock_frequency_mhz,queue_depth_log,hash_lut,hash_ff,hash_bram,rx_lut,rx_ff,rx_bram,sched_lut,sched_ff,sched_bram,buffer_bram,total_lut,total_ff,total_bram,buffer_memory_bytes,packets_received,packets_transmitted,packets_dropped,total_cycles,avg_latency_ns,max_latency_ns,throughput_gbps,voq_overflow,shared_mem_overflow,drop_rate,rx_utilization,hash_utilization,scheduler_utilization,line_rate_achieved_ratio,phase,per_port_voq_sizes,original_total_memory,optimized_total_memory,bram_saving_pct,performance_degradation_pct
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,6168,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,1024,16",8192,6168,24.70703125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,6160,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,1024,8",8192,6160,24.8046875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,5648,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,512,8",8192,5648,31.0546875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,5392,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,256,8",8192,5392,34.1796875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,5264,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,128,8",8192,5264,35.7421875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,5200,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,64,8",8192,5200,36.5234375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,5168,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,32,8",8192,5168,36.9140625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,5152,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,16,8",8192,5152,37.109375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,5144,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,1024,1024,8,1024,8,8",8192,5144,37.20703125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4632,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,512,1024,8,1024,8,8",8192,4632,43.45703125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4376,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,256,1024,8,1024,8,8",8192,4376,46.58203125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4248,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,128,1024,8,1024,8,8",8192,4248,48.14453125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4184,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,64,1024,8,1024,8,8",8192,4184,48.92578125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4152,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,32,1024,8,1024,8,8",8192,4152,49.31640625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4136,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,16,1024,8,1024,8,8",8192,4136,49.51171875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4128,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,1024,8,8",8192,4128,49.609375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3616,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,512,8,8",8192,3616,55.859375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3360,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,256,8,8",8192,3360,58.984375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3232,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,128,8,8",8192,3232,60.546875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3168,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,64,8,8",8192,3168,61.328125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3136,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,32,8,8",8192,3136,61.71875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3120,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,16,8,8",8192,3120,61.9140625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,3112,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,1024,8,1024,8,8,8,8",8192,3112,62.01171875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2600,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,512,8,1024,8,8,8,8",8192,2600,68.26171875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2344,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,256,8,1024,8,8,8,8",8192,2344,71.38671875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2216,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,128,8,1024,8,8,8,8",8192,2216,72.94921875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2152,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,64,8,1024,8,8,8,8",8192,2152,73.73046875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2120,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,32,8,1024,8,8,8,8",8192,2120,74.12109375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2104,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,16,8,1024,8,8,8,8",8192,2104,74.31640625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2096,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,1024,8,8,8,8",8192,2096,74.4140625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1584,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,512,8,8,8,8",8192,1584,80.6640625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1328,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,256,8,8,8,8",8192,1328,83.7890625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1200,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,128,8,8,8,8",8192,1200,85.3515625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1136,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,64,8,8,8,8",8192,1136,86.1328125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1104,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,32,8,8,8,8",8192,1104,86.5234375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1088,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,16,8,8,8,8",8192,1088,86.71875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,3,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1080,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"1024,8,8,8,8,8,8,8",8192,1080,86.81640625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,2,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,568,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"512,8,8,8,8,8,8,8",8192,568,93.06640625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,312,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,8,8,8,8,8",8192,312,96.19140625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11198,17342.770692076236,0.0,11.390715945270722,True,True,0.001002004008016032,0.0620311662796928,0.5347383461332381,0.7257545990355421,1.0,2,"128,8,8,8,8,8,8,8",8192,184,97.75390625,-0.14711848557853144
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,15360,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,1024,2048,2048,2048",16384,15360,6.25,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,14848,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,512,2048,2048,2048",16384,14848,9.375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,14592,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,256,2048,2048,2048",16384,14592,10.9375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,14464,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,128,2048,2048,2048",16384,14464,11.71875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,14400,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,64,2048,2048,2048",16384,14400,12.109375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,14368,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,32,2048,2048,2048",16384,14368,12.3046875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,14352,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,16,2048,2048,2048",16384,14352,12.40234375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,14344,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,2048",16384,14344,12.451171875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,13320,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,1024",16384,13320,18.701171875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,12808,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,512",16384,12808,21.826171875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,12552,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,256",16384,12552,23.388671875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,12424,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,128",16384,12424,24.169921875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,12360,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,64",16384,12360,24.560546875,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,12328,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,32",16384,12328,24.755859375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,12312,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,16",16384,12312,24.853515625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,12304,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,2048,8",16384,12304,24.90234375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,4,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,11280,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"2048,2048,2048,2048,8,2048,1024,8",16384,11280,31.15234375,0.0
